Country,Region,Code,Date,Sex,Age,AgeInt,Metric,Measure,Value,Short
Mexico,All,MX29.03.2020,29.03.2020,b,5,5,Count,Measure,1,MX
Mexico,All,MX29.03.2020,29.03.2020,b,10,5,Count,Measure,4,MX
Mexico,All,MX29.03.2020,29.03.2020,b,15,5,Count,Measure,28,MX
Mexico,All,MX29.03.2020,29.03.2020,b,20,5,Count,Measure,84,MX
Mexico,All,MX29.03.2020,29.03.2020,b,25,5,Count,Measure,106,MX
Mexico,All,MX29.03.2020,29.03.2020,b,30,5,Count,Measure,122,MX
Mexico,All,MX29.03.2020,29.03.2020,b,35,5,Count,Measure,103,MX
Mexico,All,MX29.03.2020,29.03.2020,b,40,5,Count,Measure,120,MX
Mexico,All,MX29.03.2020,29.03.2020,b,45,5,Count,Measure,97,MX
Mexico,All,MX29.03.2020,29.03.2020,b,50,5,Count,Measure,91,MX
Mexico,All,MX29.03.2020,29.03.2020,b,55,5,Count,Measure,78,MX
Mexico,All,MX29.03.2020,29.03.2020,b,60,5,Count,Measure,59,MX
Mexico,All,MX29.03.2020,29.03.2020,b,65,5,Count,Measure,37,MX
Mexico,All,MX29.03.2020,29.03.2020,b,70,5,Count,Measure,34,MX
Mexico,All,MX29.03.2020,29.03.2020,b,75,5,Count,Measure,18,MX
Mexico,All,MX29.03.2020,29.03.2020,b,80,5,Count,Measure,7,MX
Mexico,All,MX29.03.2020,29.03.2020,b,85,5,Count,Measure,1,MX
Mexico,All,MX29.03.2020,29.03.2020,b,90,5,Count,Measure,0,MX
Mexico,All,MX29.03.2020,29.03.2020,b,95,5,Count,Measure,0,MX
Mexico,All,MX29.03.2020,29.03.2020,b,100,5,Count,Measure,0,MX
Mexico,All,MX29.03.2020,29.03.2020,f,0,5,Count,Measure,2,MX
Mexico,All,MX29.03.2020,29.03.2020,f,5,5,Count,Measure,1,MX
Mexico,All,MX29.03.2020,29.03.2020,f,10,5,Count,Measure,2,MX
Mexico,All,MX29.03.2020,29.03.2020,f,15,5,Count,Measure,17,MX
Mexico,All,MX29.03.2020,29.03.2020,f,20,5,Count,Measure,40,MX
Mexico,All,MX29.03.2020,29.03.2020,f,25,5,Count,Measure,44,MX
Mexico,All,MX29.03.2020,29.03.2020,f,30,5,Count,Measure,62,MX
Mexico,All,MX29.03.2020,29.03.2020,f,35,5,Count,Measure,35,MX
Mexico,All,MX29.03.2020,29.03.2020,f,40,5,Count,Measure,32,MX
Mexico,All,MX29.03.2020,29.03.2020,f,45,5,Count,Measure,43,MX
Mexico,All,MX29.03.2020,29.03.2020,f,50,5,Count,Measure,39,MX
Mexico,All,MX29.03.2020,29.03.2020,f,55,5,Count,Measure,33,MX
Mexico,All,MX29.03.2020,29.03.2020,f,60,5,Count,Measure,28,MX
Mexico,All,MX29.03.2020,29.03.2020,f,65,5,Count,Measure,23,MX
Mexico,All,MX29.03.2020,29.03.2020,f,70,5,Count,Measure,10,MX
Mexico,All,MX29.03.2020,29.03.2020,f,75,5,Count,Measure,6,MX
Mexico,All,MX29.03.2020,29.03.2020,f,80,5,Count,Measure,4,MX
Mexico,All,MX29.03.2020,29.03.2020,f,85,5,Count,Measure,1,MX
Mexico,All,MX29.03.2020,29.03.2020,f,90,5,Count,Measure,0,MX
Mexico,All,MX29.03.2020,29.03.2020,f,95,5,Count,Measure,0,MX
Mexico,All,MX29.03.2020,29.03.2020,f,100,5,Count,Measure,0,MX
Mexico,All,MX29.03.2020,29.03.2020,m,0,5,Count,Measure,1,MX
Mexico,All,MX29.03.2020,29.03.2020,m,5,5,Count,Measure,0,MX
Mexico,All,MX29.03.2020,29.03.2020,m,10,5,Count,Measure,2,MX
Mexico,All,MX29.03.2020,29.03.2020,m,15,5,Count,Measure,11,MX
Mexico,All,MX29.03.2020,29.03.2020,m,20,5,Count,Measure,44,MX
Mexico,All,MX29.03.2020,29.03.2020,m,25,5,Count,Measure,62,MX
Mexico,All,MX29.03.2020,29.03.2020,m,30,5,Count,Measure,60,MX
Mexico,All,MX29.03.2020,29.03.2020,m,35,5,Count,Measure,68,MX
Mexico,All,MX29.03.2020,29.03.2020,m,40,5,Count,Measure,88,MX
Mexico,All,MX29.03.2020,29.03.2020,m,45,5,Count,Measure,54,MX
Mexico,All,MX29.03.2020,29.03.2020,m,50,5,Count,Measure,52,MX
Mexico,All,MX29.03.2020,29.03.2020,m,55,5,Count,Measure,45,MX
Mexico,All,MX29.03.2020,29.03.2020,m,60,5,Count,Measure,31,MX
Mexico,All,MX29.03.2020,29.03.2020,m,65,5,Count,Measure,14,MX
Mexico,All,MX29.03.2020,29.03.2020,m,70,5,Count,Measure,24,MX
Mexico,All,MX29.03.2020,29.03.2020,m,75,5,Count,Measure,12,MX
Mexico,All,MX29.03.2020,29.03.2020,m,80,5,Count,Measure,3,MX
Mexico,All,MX29.03.2020,29.03.2020,m,85,5,Count,Measure,0,MX
Mexico,All,MX29.03.2020,29.03.2020,m,90,5,Count,Measure,0,MX
Mexico,All,MX29.03.2020,29.03.2020,m,95,5,Count,Measure,0,MX
Mexico,All,MX29.03.2020,29.03.2020,m,100,5,Count,Measure,0,MX
Mexico,All,MX30.03.2020,30.03.2020,b,0,5,Count,Measure,3,MX
Mexico,All,MX30.03.2020,30.03.2020,b,5,5,Count,Measure,2,MX
Mexico,All,MX30.03.2020,30.03.2020,b,10,5,Count,Measure,4,MX
Mexico,All,MX30.03.2020,30.03.2020,b,15,5,Count,Measure,33,MX
Mexico,All,MX30.03.2020,30.03.2020,b,20,5,Count,Measure,91,MX
Mexico,All,MX30.03.2020,30.03.2020,b,25,5,Count,Measure,116,MX
Mexico,All,MX30.03.2020,30.03.2020,b,30,5,Count,Measure,135,MX
Mexico,All,MX30.03.2020,30.03.2020,b,35,5,Count,Measure,113,MX
Mexico,All,MX30.03.2020,30.03.2020,b,40,5,Count,Measure,129,MX
Mexico,All,MX30.03.2020,30.03.2020,b,45,5,Count,Measure,110,MX
Mexico,All,MX30.03.2020,30.03.2020,b,50,5,Count,Measure,101,MX
Mexico,All,MX30.03.2020,30.03.2020,b,55,5,Count,Measure,87,MX
Mexico,All,MX30.03.2020,30.03.2020,b,60,5,Count,Measure,64,MX
Mexico,All,MX30.03.2020,30.03.2020,b,65,5,Count,Measure,39,MX
Mexico,All,MX30.03.2020,30.03.2020,b,70,5,Count,Measure,39,MX
Mexico,All,MX30.03.2020,30.03.2020,b,75,5,Count,Measure,20,MX
Mexico,All,MX30.03.2020,30.03.2020,b,80,5,Count,Measure,7,MX
Mexico,All,MX30.03.2020,30.03.2020,b,85,5,Count,Measure,1,MX
Mexico,All,MX30.03.2020,30.03.2020,b,90,5,Count,Measure,0,MX
Mexico,All,MX30.03.2020,30.03.2020,b,95,5,Count,Measure,0,MX
Mexico,All,MX30.03.2020,30.03.2020,b,100,5,Count,Measure,0,MX
Mexico,All,MX30.03.2020,30.03.2020,f,0,5,Count,Measure,2,MX
Mexico,All,MX30.03.2020,30.03.2020,f,5,5,Count,Measure,2,MX
Mexico,All,MX30.03.2020,30.03.2020,f,10,5,Count,Measure,2,MX
Mexico,All,MX30.03.2020,30.03.2020,f,15,5,Count,Measure,17,MX
Mexico,All,MX30.03.2020,30.03.2020,f,20,5,Count,Measure,43,MX
Mexico,All,MX30.03.2020,30.03.2020,f,25,5,Count,Measure,49,MX
Mexico,All,MX30.03.2020,30.03.2020,f,30,5,Count,Measure,68,MX
Mexico,All,MX30.03.2020,30.03.2020,f,35,5,Count,Measure,38,MX
Mexico,All,MX30.03.2020,30.03.2020,f,40,5,Count,Measure,37,MX
Mexico,All,MX30.03.2020,30.03.2020,f,45,5,Count,Measure,48,MX
Mexico,All,MX30.03.2020,30.03.2020,f,50,5,Count,Measure,44,MX
Mexico,All,MX30.03.2020,30.03.2020,f,55,5,Count,Measure,36,MX
Mexico,All,MX30.03.2020,30.03.2020,f,60,5,Count,Measure,29,MX
Mexico,All,MX30.03.2020,30.03.2020,f,65,5,Count,Measure,24,MX
Mexico,All,MX30.03.2020,30.03.2020,f,70,5,Count,Measure,13,MX
Mexico,All,MX30.03.2020,30.03.2020,f,75,5,Count,Measure,8,MX
Mexico,All,MX30.03.2020,30.03.2020,f,80,5,Count,Measure,4,MX
Mexico,All,MX30.03.2020,30.03.2020,f,85,5,Count,Measure,1,MX
Mexico,All,MX30.03.2020,30.03.2020,f,90,5,Count,Measure,0,MX
Mexico,All,MX30.03.2020,30.03.2020,f,95,5,Count,Measure,0,MX
Mexico,All,MX30.03.2020,30.03.2020,f,100,5,Count,Measure,0,MX
Mexico,All,MX30.03.2020,30.03.2020,m,0,5,Count,Measure,1,MX
Mexico,All,MX30.03.2020,30.03.2020,m,5,5,Count,Measure,0,MX
Mexico,All,MX30.03.2020,30.03.2020,m,10,5,Count,Measure,2,MX
Mexico,All,MX30.03.2020,30.03.2020,m,15,5,Count,Measure,16,MX
Mexico,All,MX30.03.2020,30.03.2020,m,20,5,Count,Measure,48,MX
Mexico,All,MX30.03.2020,30.03.2020,m,25,5,Count,Measure,67,MX
Mexico,All,MX30.03.2020,30.03.2020,m,30,5,Count,Measure,67,MX
Mexico,All,MX30.03.2020,30.03.2020,m,35,5,Count,Measure,75,MX
Mexico,All,MX30.03.2020,30.03.2020,m,40,5,Count,Measure,92,MX
Mexico,All,MX30.03.2020,30.03.2020,m,45,5,Count,Measure,62,MX
Mexico,All,MX30.03.2020,30.03.2020,m,50,5,Count,Measure,57,MX
Mexico,All,MX30.03.2020,30.03.2020,m,55,5,Count,Measure,51,MX
Mexico,All,MX30.03.2020,30.03.2020,m,60,5,Count,Measure,35,MX
Mexico,All,MX30.03.2020,30.03.2020,m,65,5,Count,Measure,15,MX
Mexico,All,MX30.03.2020,30.03.2020,m,70,5,Count,Measure,26,MX
Mexico,All,MX30.03.2020,30.03.2020,m,75,5,Count,Measure,12,MX
Mexico,All,MX30.03.2020,30.03.2020,m,80,5,Count,Measure,3,MX
Mexico,All,MX30.03.2020,30.03.2020,m,85,5,Count,Measure,0,MX
Mexico,All,MX30.03.2020,30.03.2020,m,90,5,Count,Measure,0,MX
Mexico,All,MX30.03.2020,30.03.2020,m,95,5,Count,Measure,0,MX
Mexico,All,MX30.03.2020,30.03.2020,m,100,5,Count,Measure,0,MX
Mexico,All,MX31.03.2020,31.03.2020,b,0,5,Count,Measure,4,MX
Mexico,All,MX31.03.2020,31.03.2020,b,5,5,Count,Measure,3,MX
Mexico,All,MX31.03.2020,31.03.2020,b,10,5,Count,Measure,4,MX
Mexico,All,MX31.03.2020,31.03.2020,b,15,5,Count,Measure,36,MX
Mexico,All,MX31.03.2020,31.03.2020,b,20,5,Count,Measure,97,MX
Mexico,All,MX31.03.2020,31.03.2020,b,25,5,Count,Measure,125,MX
Mexico,All,MX31.03.2020,31.03.2020,b,30,5,Count,Measure,148,MX
Mexico,All,MX31.03.2020,31.03.2020,b,35,5,Count,Measure,121,MX
Mexico,All,MX31.03.2020,31.03.2020,b,40,5,Count,Measure,148,MX
Mexico,All,MX31.03.2020,31.03.2020,b,45,5,Count,Measure,127,MX
Mexico,All,MX31.03.2020,31.03.2020,b,50,5,Count,Measure,110,MX
Mexico,All,MX31.03.2020,31.03.2020,b,55,5,Count,Measure,95,MX
Mexico,All,MX31.03.2020,31.03.2020,b,60,5,Count,Measure,72,MX
Mexico,All,MX31.03.2020,31.03.2020,b,65,5,Count,Measure,45,MX
Mexico,All,MX31.03.2020,31.03.2020,b,70,5,Count,Measure,47,MX
Mexico,All,MX31.03.2020,31.03.2020,b,75,5,Count,Measure,24,MX
Mexico,All,MX31.03.2020,31.03.2020,b,80,5,Count,Measure,7,MX
Mexico,All,MX31.03.2020,31.03.2020,b,85,5,Count,Measure,2,MX
Mexico,All,MX31.03.2020,31.03.2020,b,90,5,Count,Measure,0,MX
Mexico,All,MX31.03.2020,31.03.2020,b,95,5,Count,Measure,0,MX
Mexico,All,MX31.03.2020,31.03.2020,b,100,5,Count,Measure,0,MX
Mexico,All,MX31.03.2020,31.03.2020,f,0,5,Count,Measure,3,MX
Mexico,All,MX31.03.2020,31.03.2020,f,5,5,Count,Measure,2,MX
Mexico,All,MX31.03.2020,31.03.2020,f,10,5,Count,Measure,2,MX
Mexico,All,MX31.03.2020,31.03.2020,f,15,5,Count,Measure,18,MX
Mexico,All,MX31.03.2020,31.03.2020,f,20,5,Count,Measure,45,MX
Mexico,All,MX31.03.2020,31.03.2020,f,25,5,Count,Measure,54,MX
Mexico,All,MX31.03.2020,31.03.2020,f,30,5,Count,Measure,76,MX
Mexico,All,MX31.03.2020,31.03.2020,f,35,5,Count,Measure,40,MX
Mexico,All,MX31.03.2020,31.03.2020,f,40,5,Count,Measure,43,MX
Mexico,All,MX31.03.2020,31.03.2020,f,45,5,Count,Measure,50,MX
Mexico,All,MX31.03.2020,31.03.2020,f,50,5,Count,Measure,49,MX
Mexico,All,MX31.03.2020,31.03.2020,f,55,5,Count,Measure,39,MX
Mexico,All,MX31.03.2020,31.03.2020,f,60,5,Count,Measure,35,MX
Mexico,All,MX31.03.2020,31.03.2020,f,65,5,Count,Measure,27,MX
Mexico,All,MX31.03.2020,31.03.2020,f,70,5,Count,Measure,15,MX
Mexico,All,MX31.03.2020,31.03.2020,f,75,5,Count,Measure,10,MX
Mexico,All,MX31.03.2020,31.03.2020,f,80,5,Count,Measure,4,MX
Mexico,All,MX31.03.2020,31.03.2020,f,85,5,Count,Measure,1,MX
Mexico,All,MX31.03.2020,31.03.2020,f,90,5,Count,Measure,0,MX
Mexico,All,MX31.03.2020,31.03.2020,f,95,5,Count,Measure,0,MX
Mexico,All,MX31.03.2020,31.03.2020,f,100,5,Count,Measure,0,MX
Mexico,All,MX31.03.2020,31.03.2020,m,0,5,Count,Measure,1,MX
Mexico,All,MX31.03.2020,31.03.2020,m,5,5,Count,Measure,1,MX
Mexico,All,MX31.03.2020,31.03.2020,m,10,5,Count,Measure,2,MX
Mexico,All,MX31.03.2020,31.03.2020,m,15,5,Count,Measure,18,MX
Mexico,All,MX31.03.2020,31.03.2020,m,20,5,Count,Measure,52,MX
Mexico,All,MX31.03.2020,31.03.2020,m,25,5,Count,Measure,71,MX
Mexico,All,MX31.03.2020,31.03.2020,m,30,5,Count,Measure,72,MX
Mexico,All,MX31.03.2020,31.03.2020,m,35,5,Count,Measure,81,MX
Mexico,All,MX31.03.2020,31.03.2020,m,40,5,Count,Measure,105,MX
Mexico,All,MX31.03.2020,31.03.2020,m,45,5,Count,Measure,77,MX
Mexico,All,MX31.03.2020,31.03.2020,m,50,5,Count,Measure,61,MX
Mexico,All,MX31.03.2020,31.03.2020,m,55,5,Count,Measure,56,MX
Mexico,All,MX31.03.2020,31.03.2020,m,60,5,Count,Measure,37,MX
Mexico,All,MX31.03.2020,31.03.2020,m,65,5,Count,Measure,18,MX
Mexico,All,MX31.03.2020,31.03.2020,m,70,5,Count,Measure,32,MX
Mexico,All,MX31.03.2020,31.03.2020,m,75,5,Count,Measure,14,MX
Mexico,All,MX31.03.2020,31.03.2020,m,80,5,Count,Measure,3,MX
Mexico,All,MX31.03.2020,31.03.2020,m,85,5,Count,Measure,1,MX
Mexico,All,MX31.03.2020,31.03.2020,m,90,5,Count,Measure,0,MX
Mexico,All,MX31.03.2020,31.03.2020,m,95,5,Count,Measure,0,MX
Mexico,All,MX31.03.2020,31.03.2020,m,100,5,Count,Measure,0,MX
Mexico,All,MX01.04.2020,01.04.2020,b,0,5,Count,Measure,4,MX
Mexico,All,MX01.04.2020,01.04.2020,b,5,5,Count,Measure,5,MX
Mexico,All,MX01.04.2020,01.04.2020,b,10,5,Count,Measure,9,MX
Mexico,All,MX01.04.2020,01.04.2020,b,15,5,Count,Measure,37,MX
Mexico,All,MX01.04.2020,01.04.2020,b,20,5,Count,Measure,102,MX
Mexico,All,MX01.04.2020,01.04.2020,b,25,5,Count,Measure,144,MX
Mexico,All,MX01.04.2020,01.04.2020,b,30,5,Count,Measure,165,MX
Mexico,All,MX01.04.2020,01.04.2020,b,35,5,Count,Measure,139,MX
Mexico,All,MX01.04.2020,01.04.2020,b,40,5,Count,Measure,167,MX
Mexico,All,MX01.04.2020,01.04.2020,b,45,5,Count,Measure,144,MX
Mexico,All,MX01.04.2020,01.04.2020,b,50,5,Count,Measure,124,MX
Mexico,All,MX01.04.2020,01.04.2020,b,55,5,Count,Measure,111,MX
Mexico,All,MX01.04.2020,01.04.2020,b,60,5,Count,Measure,77,MX
Mexico,All,MX01.04.2020,01.04.2020,b,65,5,Count,Measure,58,MX
Mexico,All,MX01.04.2020,01.04.2020,b,70,5,Count,Measure,52,MX
Mexico,All,MX01.04.2020,01.04.2020,b,75,5,Count,Measure,28,MX
Mexico,All,MX01.04.2020,01.04.2020,b,80,5,Count,Measure,8,MX
Mexico,All,MX01.04.2020,01.04.2020,b,85,5,Count,Measure,4,MX
Mexico,All,MX01.04.2020,01.04.2020,b,90,5,Count,Measure,0,MX
Mexico,All,MX01.04.2020,01.04.2020,b,95,5,Count,Measure,0,MX
Mexico,All,MX01.04.2020,01.04.2020,b,100,5,Count,Measure,0,MX
Mexico,All,MX01.04.2020,01.04.2020,f,0,5,Count,Measure,3,MX
Mexico,All,MX01.04.2020,01.04.2020,f,5,5,Count,Measure,3,MX
Mexico,All,MX01.04.2020,01.04.2020,f,10,5,Count,Measure,4,MX
Mexico,All,MX01.04.2020,01.04.2020,f,15,5,Count,Measure,18,MX
Mexico,All,MX01.04.2020,01.04.2020,f,20,5,Count,Measure,48,MX
Mexico,All,MX01.04.2020,01.04.2020,f,25,5,Count,Measure,65,MX
Mexico,All,MX01.04.2020,01.04.2020,f,30,5,Count,Measure,83,MX
Mexico,All,MX01.04.2020,01.04.2020,f,35,5,Count,Measure,46,MX
Mexico,All,MX01.04.2020,01.04.2020,f,40,5,Count,Measure,51,MX
Mexico,All,MX01.04.2020,01.04.2020,f,45,5,Count,Measure,54,MX
Mexico,All,MX01.04.2020,01.04.2020,f,50,5,Count,Measure,55,MX
Mexico,All,MX01.04.2020,01.04.2020,f,55,5,Count,Measure,48,MX
Mexico,All,MX01.04.2020,01.04.2020,f,60,5,Count,Measure,38,MX
Mexico,All,MX01.04.2020,01.04.2020,f,65,5,Count,Measure,30,MX
Mexico,All,MX01.04.2020,01.04.2020,f,70,5,Count,Measure,17,MX
Mexico,All,MX01.04.2020,01.04.2020,f,75,5,Count,Measure,13,MX
Mexico,All,MX01.04.2020,01.04.2020,f,80,5,Count,Measure,4,MX
Mexico,All,MX01.04.2020,01.04.2020,f,85,5,Count,Measure,2,MX
Mexico,All,MX01.04.2020,01.04.2020,f,90,5,Count,Measure,0,MX
Mexico,All,MX01.04.2020,01.04.2020,f,95,5,Count,Measure,0,MX
Mexico,All,MX01.04.2020,01.04.2020,f,100,5,Count,Measure,0,MX
Mexico,All,MX01.04.2020,01.04.2020,m,0,5,Count,Measure,1,MX
Mexico,All,MX01.04.2020,01.04.2020,m,5,5,Count,Measure,2,MX
Mexico,All,MX01.04.2020,01.04.2020,m,10,5,Count,Measure,5,MX
Mexico,All,MX01.04.2020,01.04.2020,m,15,5,Count,Measure,19,MX
Mexico,All,MX01.04.2020,01.04.2020,m,20,5,Count,Measure,54,MX
Mexico,All,MX01.04.2020,01.04.2020,m,25,5,Count,Measure,79,MX
Mexico,All,MX01.04.2020,01.04.2020,m,30,5,Count,Measure,82,MX
Mexico,All,MX01.04.2020,01.04.2020,m,35,5,Count,Measure,93,MX
Mexico,All,MX01.04.2020,01.04.2020,m,40,5,Count,Measure,116,MX
Mexico,All,MX01.04.2020,01.04.2020,m,45,5,Count,Measure,90,MX
Mexico,All,MX01.04.2020,01.04.2020,m,50,5,Count,Measure,69,MX
Mexico,All,MX01.04.2020,01.04.2020,m,55,5,Count,Measure,63,MX
Mexico,All,MX01.04.2020,01.04.2020,m,60,5,Count,Measure,39,MX
Mexico,All,MX01.04.2020,01.04.2020,m,65,5,Count,Measure,28,MX
Mexico,All,MX01.04.2020,01.04.2020,m,70,5,Count,Measure,35,MX
Mexico,All,MX01.04.2020,01.04.2020,m,75,5,Count,Measure,15,MX
Mexico,All,MX01.04.2020,01.04.2020,m,80,5,Count,Measure,4,MX
Mexico,All,MX01.04.2020,01.04.2020,m,85,5,Count,Measure,2,MX
Mexico,All,MX01.04.2020,01.04.2020,m,90,5,Count,Measure,0,MX
Mexico,All,MX01.04.2020,01.04.2020,m,95,5,Count,Measure,0,MX
Mexico,All,MX01.04.2020,01.04.2020,m,100,5,Count,Measure,0,MX
Mexico,All,MX02.04.2020,02.04.2020,b,0,5,Count,Measure,4,MX
Mexico,All,MX02.04.2020,02.04.2020,b,5,5,Count,Measure,6,MX
Mexico,All,MX02.04.2020,02.04.2020,b,10,5,Count,Measure,10,MX
Mexico,All,MX02.04.2020,02.04.2020,b,15,5,Count,Measure,38,MX
Mexico,All,MX02.04.2020,02.04.2020,b,20,5,Count,Measure,104,MX
Mexico,All,MX02.04.2020,02.04.2020,b,25,5,Count,Measure,153,MX
Mexico,All,MX02.04.2020,02.04.2020,b,30,5,Count,Measure,170,MX
Mexico,All,MX02.04.2020,02.04.2020,b,35,5,Count,Measure,155,MX
Mexico,All,MX02.04.2020,02.04.2020,b,40,5,Count,Measure,178,MX
Mexico,All,MX02.04.2020,02.04.2020,b,45,5,Count,Measure,160,MX
Mexico,All,MX02.04.2020,02.04.2020,b,50,5,Count,Measure,142,MX
Mexico,All,MX02.04.2020,02.04.2020,b,55,5,Count,Measure,132,MX
Mexico,All,MX02.04.2020,02.04.2020,b,60,5,Count,Measure,87,MX
Mexico,All,MX02.04.2020,02.04.2020,b,65,5,Count,Measure,70,MX
Mexico,All,MX02.04.2020,02.04.2020,b,70,5,Count,Measure,56,MX
Mexico,All,MX02.04.2020,02.04.2020,b,75,5,Count,Measure,32,MX
Mexico,All,MX02.04.2020,02.04.2020,b,80,5,Count,Measure,8,MX
Mexico,All,MX02.04.2020,02.04.2020,b,85,5,Count,Measure,5,MX
Mexico,All,MX02.04.2020,02.04.2020,b,90,5,Count,Measure,0,MX
Mexico,All,MX02.04.2020,02.04.2020,b,95,5,Count,Measure,0,MX
Mexico,All,MX02.04.2020,02.04.2020,b,100,5,Count,Measure,0,MX
Mexico,All,MX02.04.2020,02.04.2020,f,0,5,Count,Measure,3,MX
Mexico,All,MX02.04.2020,02.04.2020,f,5,5,Count,Measure,4,MX
Mexico,All,MX02.04.2020,02.04.2020,f,10,5,Count,Measure,5,MX
Mexico,All,MX02.04.2020,02.04.2020,f,15,5,Count,Measure,19,MX
Mexico,All,MX02.04.2020,02.04.2020,f,20,5,Count,Measure,50,MX
Mexico,All,MX02.04.2020,02.04.2020,f,25,5,Count,Measure,69,MX
Mexico,All,MX02.04.2020,02.04.2020,f,30,5,Count,Measure,83,MX
Mexico,All,MX02.04.2020,02.04.2020,f,35,5,Count,Measure,52,MX
Mexico,All,MX02.04.2020,02.04.2020,f,40,5,Count,Measure,55,MX
Mexico,All,MX02.04.2020,02.04.2020,f,45,5,Count,Measure,61,MX
Mexico,All,MX02.04.2020,02.04.2020,f,50,5,Count,Measure,59,MX
Mexico,All,MX02.04.2020,02.04.2020,f,55,5,Count,Measure,58,MX
Mexico,All,MX02.04.2020,02.04.2020,f,60,5,Count,Measure,40,MX
Mexico,All,MX02.04.2020,02.04.2020,f,65,5,Count,Measure,39,MX
Mexico,All,MX02.04.2020,02.04.2020,f,70,5,Count,Measure,18,MX
Mexico,All,MX02.04.2020,02.04.2020,f,75,5,Count,Measure,13,MX
Mexico,All,MX02.04.2020,02.04.2020,f,80,5,Count,Measure,4,MX
Mexico,All,MX02.04.2020,02.04.2020,f,85,5,Count,Measure,2,MX
Mexico,All,MX02.04.2020,02.04.2020,f,90,5,Count,Measure,0,MX
Mexico,All,MX02.04.2020,02.04.2020,f,95,5,Count,Measure,0,MX
Mexico,All,MX02.04.2020,02.04.2020,f,100,5,Count,Measure,0,MX
Mexico,All,MX02.04.2020,02.04.2020,m,0,5,Count,Measure,1,MX
Mexico,All,MX02.04.2020,02.04.2020,m,5,5,Count,Measure,2,MX
Mexico,All,MX02.04.2020,02.04.2020,m,10,5,Count,Measure,5,MX
Mexico,All,MX02.04.2020,02.04.2020,m,15,5,Count,Measure,19,MX
Mexico,All,MX02.04.2020,02.04.2020,m,20,5,Count,Measure,54,MX
Mexico,All,MX02.04.2020,02.04.2020,m,25,5,Count,Measure,84,MX
Mexico,All,MX02.04.2020,02.04.2020,m,30,5,Count,Measure,87,MX
Mexico,All,MX02.04.2020,02.04.2020,m,35,5,Count,Measure,103,MX
Mexico,All,MX02.04.2020,02.04.2020,m,40,5,Count,Measure,123,MX
Mexico,All,MX02.04.2020,02.04.2020,m,45,5,Count,Measure,99,MX
Mexico,All,MX02.04.2020,02.04.2020,m,50,5,Count,Measure,83,MX
Mexico,All,MX02.04.2020,02.04.2020,m,55,5,Count,Measure,74,MX
Mexico,All,MX02.04.2020,02.04.2020,m,60,5,Count,Measure,47,MX
Mexico,All,MX02.04.2020,02.04.2020,m,65,5,Count,Measure,31,MX
Mexico,All,MX02.04.2020,02.04.2020,m,70,5,Count,Measure,38,MX
Mexico,All,MX02.04.2020,02.04.2020,m,75,5,Count,Measure,19,MX
Mexico,All,MX02.04.2020,02.04.2020,m,80,5,Count,Measure,4,MX
Mexico,All,MX02.04.2020,02.04.2020,m,85,5,Count,Measure,3,MX
Mexico,All,MX02.04.2020,02.04.2020,m,90,5,Count,Measure,0,MX
Mexico,All,MX02.04.2020,02.04.2020,m,95,5,Count,Measure,0,MX
Mexico,All,MX02.04.2020,02.04.2020,m,100,5,Count,Measure,0,MX
Mexico,All,MX03.04.2020,03.04.2020,b,0,5,Count,Measure,4,MX
Mexico,All,MX03.04.2020,03.04.2020,b,5,5,Count,Measure,7,MX
Mexico,All,MX03.04.2020,03.04.2020,b,10,5,Count,Measure,11,MX
Mexico,All,MX03.04.2020,03.04.2020,b,15,5,Count,Measure,43,MX
Mexico,All,MX03.04.2020,03.04.2020,b,20,5,Count,Measure,113,MX
Mexico,All,MX03.04.2020,03.04.2020,b,25,5,Count,Measure,165,MX
Mexico,All,MX03.04.2020,03.04.2020,b,30,5,Count,Measure,193,MX
Mexico,All,MX03.04.2020,03.04.2020,b,35,5,Count,Measure,172,MX
Mexico,All,MX03.04.2020,03.04.2020,b,40,5,Count,Measure,195,MX
Mexico,All,MX03.04.2020,03.04.2020,b,45,5,Count,Measure,192,MX
Mexico,All,MX03.04.2020,03.04.2020,b,50,5,Count,Measure,157,MX
Mexico,All,MX03.04.2020,03.04.2020,b,55,5,Count,Measure,142,MX
Mexico,All,MX03.04.2020,03.04.2020,b,60,5,Count,Measure,97,MX
Mexico,All,MX03.04.2020,03.04.2020,b,65,5,Count,Measure,78,MX
Mexico,All,MX03.04.2020,03.04.2020,b,70,5,Count,Measure,62,MX
Mexico,All,MX03.04.2020,03.04.2020,b,75,5,Count,Measure,40,MX
Mexico,All,MX03.04.2020,03.04.2020,b,80,5,Count,Measure,11,MX
Mexico,All,MX03.04.2020,03.04.2020,b,85,5,Count,Measure,5,MX
Mexico,All,MX03.04.2020,03.04.2020,b,90,5,Count,Measure,1,MX
Mexico,All,MX03.04.2020,03.04.2020,b,95,5,Count,Measure,0,MX
Mexico,All,MX03.04.2020,03.04.2020,b,100,5,Count,Measure,0,MX
Mexico,All,MX03.04.2020,03.04.2020,f,0,5,Count,Measure,3,MX
Mexico,All,MX03.04.2020,03.04.2020,f,5,5,Count,Measure,5,MX
Mexico,All,MX03.04.2020,03.04.2020,f,10,5,Count,Measure,5,MX
Mexico,All,MX03.04.2020,03.04.2020,f,15,5,Count,Measure,22,MX
Mexico,All,MX03.04.2020,03.04.2020,f,20,5,Count,Measure,56,MX
